LCH_index,step_list
LCH_632,"[117, 117, 55, 130, 117, 117, 117, 123, 124, 123, 124, 123, 124, 117, 55, 130, 117, 117, 123, 124, 123, 124, 123, 124, 117, 117, 43, 43, 46, 46, 64, 152, 161, 46, 44, 44, 46, 113, 46, 46, 117, 117, 55, 130, 117, 117, 117, 123, 124, 123, 124, 123, 124, 117, 55, 130, 117, 117, 123, 124, 123, 124, 123, 124, 117, 117, 43]"
LCH_633,"[96, 117, 128, 55, 130, 55, 130, 126, 37, 39, 41, 46, 57, 59, 43, 46, 46, 46, 152, 161, 43, 46, 46, 46, 96, 152, 161, 86, 88]"
LCH_634,"[128, 55, 130, 55, 130, 126, 96, 117, 37, 39, 41, 46, 57, 59, 43, 46, 46, 46, 46, 152, 161, 46, 96, 152, 161, 86, 88, 64, 152, 161, 43, 46, 46, 96, 152, 161, 86, 88]"
LCH_635,"[128, 55, 130, 55, 130, 126, 43, 46, 46, 46, 37, 39, 41, 46, 57, 59, 152, 161, 43, 46, 46, 96, 152, 161, 86, 88, 128, 55, 130, 55, 130, 126, 43, 46, 46, 46, 37, 39, 41, 46, 57, 59, 152, 161, 43, 46, 46, 96, 152, 161, 86, 88]"
LCH_636,"[128, 55, 130, 55, 130, 126, 43, 46, 46, 46, 37, 39, 41, 46, 57, 59, 152, 161, 46, 96, 152, 161, 86, 88, 64, 152, 161, 43, 46, 96, 152, 161, 86, 88]"
LCH_637,"[14, 46, 53, 126, 46, 123, 124, 123, 124, 128, 123, 132, 133, 134, 117, 43, 54, 153, 151, 161, 46, 123, 124, 123, 124, 117, 43, 123, 124, 123, 124, 117, 43, 126, 46]"
LCH_638,"[14, 46, 53, 126, 46, 123, 124, 123, 124, 128, 123, 132, 133, 134, 117, 43, 54, 153, 151, 161, 46, 123, 124, 123, 124, 117, 43, 123, 124, 123, 124, 117, 43, 126, 46]"
LCH_639,"[123, 124, 12, 12, 117, 152, 161, 86, 88, 86, 88, 63, 63, 86, 86, 117, 96, 96, 12, 12, 152, 161, 86, 63, 123, 124, 12, 12, 117, 152, 161, 86, 88, 86, 88, 86, 86, 117, 96, 96, 12, 12, 152, 161, 86, 63, 14, 46, 53, 126, 46, 123, 124, 123, 124, 128, 123, 132, 133, 134, 117, 43, 54, 153, 151, 161, 46, 123, 124, 123, 124, 117, 43, 123, 124, 123, 124, 117, 43, 126, 46]"
LCH_640,"[14, 46, 53, 126, 46, 123, 124, 123, 124, 128, 123, 132, 133, 134, 117, 43, 54, 153, 151, 161, 46, 123, 124, 123, 124, 117, 43, 123, 124, 123, 124, 117, 43, 126, 46]"
LCH_641,"[126, 43, 46, 46, 46, 44, 152, 161, 114, 113, 114, 113, 161, 46, 46]"
LCH_642,"[43, 46, 46, 46, 44, 152, 161, 114, 113, 114, 113, 161, 46, 46]"
LCH_643,"[43, 46, 43, 46, 46]"
LCH_644,"[43, 46, 43, 46, 46]"
LCH_645,"[43, 46, 43, 46, 46]"
LCH_646,"[43, 46, 43, 46, 46]"
LCH_647,"[43, 46, 46, 46, 58, 60, 46, 46, 152, 161, 43, 46, 46, 46, 46, 58, 60, 46, 46]"
LCH_648,"[43, 46, 46, 46, 58, 60, 46, 46, 152, 161, 43, 46, 46, 46, 46, 58, 60, 46, 46]"
LCH_649,"[43, 46, 46, 46, 58, 60, 46, 46, 152, 161, 43, 46, 46, 46, 46, 58, 60, 46, 46]"
LCH_650,"[43, 46, 46, 46, 58, 60, 46, 46, 152, 161, 43, 46, 46, 46, 46, 58, 60, 46, 46]"
LCH_651,"[126, 126, 120, 43, 46, 152, 161, 152, 161, 46, 46, 53]"
LCH_652,"[126, 126, 120, 43, 46, 152, 161, 152, 161, 46, 46, 53]"
LCH_653,"[126, 126, 120, 43, 46, 152, 161, 152, 161, 46, 46, 53]"
LCH_654,"[126, 126, 120, 43, 46, 152, 161, 152, 161, 46, 46, 53]"
LCH_655,"[126, 126, 120, 43, 46, 152, 161, 152, 161, 46, 46, 53]"
LCH_656,"[110, 110, 123, 124, 117, 117, 117, 126, 126, 120, 43, 46, 152, 161, 152, 161, 46, 53, 46, 152, 161, 46, 46, 114]"
LCH_657,"[117, 43, 46, 46, 44, 56, 59, 152, 161, 46, 55, 130, 117, 152, 161, 86, 91, 86, 91, 86, 91, 86, 91, 152, 161, 86, 91, 126, 126, 120, 43, 46, 46, 61, 46, 43, 46, 46, 46, 61, 46, 46, 46, 46, 46, 61, 46, 46, 46, 55, 130, 117, 152, 161, 86, 91, 86, 91, 86, 91, 86, 91, 152, 161, 86, 91]"
LCH_658,"[117, 43, 46, 46, 44, 56, 59, 152, 161, 46, 55, 130, 117, 152, 161, 86, 91, 86, 91, 86, 91, 86, 91, 152, 161, 86, 91, 126, 126, 120, 43, 46, 46, 61, 46, 43, 46, 46, 46, 61, 46, 46, 46, 46, 46, 61, 46, 46, 46, 55, 130, 117, 152, 161, 86, 91, 86, 91, 86, 91, 86, 91, 152, 161, 86, 91, 117, 43, 46, 46, 44, 56, 59, 152, 161, 46, 55, 130, 117, 152, 161, 86, 91, 86, 91, 86, 91, 86, 91, 152, 161, 86, 91, 126, 126, 120, 43, 46, 46, 61, 46]"
LCH_659,"[123, 124, 55, 130, 55, 130, 126, 44, 46]"
LCH_660,"[123, 124, 55, 130, 55, 130, 126, 44, 54, 46]"
LCH_661,"[123, 124, 55, 130, 55, 130, 126, 44, 46]"
LCH_662,"[123, 124, 55, 130, 55, 130, 126, 44, 54, 46]"
LCH_663,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 117, 117, 117, 117]"
LCH_664,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46, 55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46]"
LCH_665,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46, 55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46]"
LCH_666,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 117, 117, 117, 117]"
LCH_667,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46, 55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 126, 120, 43, 46, 46, 46, 46, 64, 152, 161, 46]"
LCH_668,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46, 55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 126, 120, 43, 46, 46, 46, 46, 64, 152, 161, 46]"
LCH_669,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 117, 117, 117, 117]"
LCH_670,"[55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 152, 161, 46, 64, 152, 161, 46, 55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 152, 161, 46, 64, 152, 161, 46]"
LCH_671,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 117, 117, 117, 117]"
LCH_672,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46, 55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46]"
LCH_673,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46, 55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46]"
LCH_674,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 117, 117, 117, 117]"
LCH_675,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46, 55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 126, 120, 43, 46, 46, 46, 46, 64, 152, 161, 46]"
LCH_676,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 64, 152, 161, 46, 55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 126, 120, 43, 46, 46, 46, 46, 64, 152, 161, 46]"
LCH_677,"[55, 55, 130, 128, 123, 132, 133, 134, 117, 117, 117, 117, 117, 117]"
LCH_678,"[55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 152, 161, 46, 64, 152, 161, 46, 55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 152, 161, 46, 64, 152, 161, 46]"
LCH_679,"[117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 44, 46, 117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 152, 161, 46]"
LCH_680,"[117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 44, 54, 46, 46, 117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 44, 54, 46, 46]"
LCH_681,"[117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 44, 46, 117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 152, 161, 46]"
LCH_682,"[117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 44, 54, 46, 46, 117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 152, 161, 46, 46]"
LCH_683,"[117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 44, 46, 117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 152, 161, 46]"
LCH_684,"[117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 44, 54, 46, 46, 117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 44, 54, 46, 46]"
LCH_685,"[117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 44, 46, 117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 152, 161, 46]"
LCH_686,"[117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 44, 54, 46, 46, 117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 152, 161, 46, 46]"
LCH_687,"[117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 44, 46, 117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 152, 161, 46]"
LCH_688,"[117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 44, 54, 46, 46, 117, 55, 130, 55, 130, 126, 37, 39, 39, 41, 46, 128, 123, 132, 133, 134, 117, 117, 44, 54, 46, 46]"
LCH_689,"[55, 130, 55, 130, 126, 117, 43, 46, 46, 46]"
LCH_690,"[55, 130, 55, 130, 126, 128, 123, 132, 133, 134, 117, 44, 54, 46, 46]"
LCH_691,"[55, 130, 55, 130, 126, 128, 123, 132, 133, 134, 117, 117, 43, 46, 46, 46]"
LCH_692,"[123, 124, 134]"
LCH_693,"[123, 124, 134, 128, 123, 124, 134, 117, 43, 46, 52, 52, 52]"
LCH_694,"[123, 124, 134, 128, 123, 124, 134, 117, 43, 46, 52, 52, 52]"
LCH_695,"[123, 124, 134]"
LCH_696,"[123, 124, 134, 128, 123, 124, 134, 117, 43, 46, 52, 52, 52]"
LCH_697,"[123, 124, 134, 128, 123, 124, 134, 117, 43, 46, 52, 52, 52]"
LCH_698,"[128, 55, 130, 55, 130, 126, 8, 1, 152, 161, 46, 8, 1, 152, 161, 46]"
LCH_699,"[128, 55, 130, 55, 130, 126, 8, 1, 152, 161, 46, 8, 1, 152, 161, 46]"
LCH_700,"[128, 55, 130, 55, 130, 126, 8, 1, 152, 161, 46, 8, 1, 152, 161, 46]"
LCH_701,"[43, 46, 46, 43, 46, 46]"
LCH_702,"[123, 124, 123, 124, 117, 117, 43, 46, 46, 46, 123, 124, 123, 124, 43, 46, 46, 46]"
LCH_703,"[123, 124, 123, 124, 117, 117, 43, 46, 46, 46, 123, 124, 123, 124, 43, 46, 46, 46]"
LCH_704,"[128, 55, 130, 55, 130, 126, 96, 43, 46, 46, 46, 43, 46, 46, 44, 46, 46, 152, 161, 86, 86, 86, 86, 86, 88, 88, 88, 88, 88, 91]"
LCH_705,"[117, 123, 124, 8, 2, 8, 2, 43, 46, 46, 46, 46, 152, 161, 152, 161, 96, 153, 157, 161, 153, 157, 161, 152, 161, 46, 152, 161, 21, 152, 161, 86, 91, 126, 120, 123, 124, 117, 8, 2, 8, 2, 126, 120, 123, 124, 117, 123, 124, 117, 123, 124, 123, 124, 44, 46, 152, 161, 46, 46, 46, 117, 46, 43, 43, 46, 46, 46, 46, 43, 46, 153, 157, 161, 153, 157, 161, 152, 161, 152, 161, 22]"
LCH_706,"[152, 161, 86, 86, 152, 161, 152, 161, 86, 86, 152, 161, 86, 86, 128, 55, 130, 55, 130, 126, 43, 46, 37, 39, 41, 46, 43, 46, 152, 161, 86, 37, 39, 41, 46, 43, 46, 152, 161, 86, 86, 37, 39, 41, 46, 43, 46, 152, 161, 86, 86, 12, 12, 152, 161, 86, 152, 161, 86, 152, 161, 86, 128, 55, 130, 55, 130, 126, 37, 41, 152, 161, 86, 43, 46, 46, 46, 46, 61, 153, 152, 161, 117, 157, 164, 86, 86, 117, 157, 164, 86, 86, 117, 152, 164, 86, 86, 12, 96, 117, 8, 1, 152, 161, 86, 8, 1, 152, 161, 86, 8, 1, 152, 161, 86, 117, 152, 161, 86, 152, 161, 86, 152, 161, 86, 117, 117, 117, 126, 128, 123, 124, 117, 117, 126, 120, 123, 124, 126, 120, 128, 123, 124, 117, 43, 46, 52, 52, 52, 44, 43, 152, 161]"
LCH_707,"[152, 161, 86, 86, 152, 161, 152, 161, 86, 86, 152, 161, 86, 86, 128, 55, 130, 55, 130, 126, 43, 46, 37, 39, 41, 46, 43, 46, 152, 161, 86, 37, 39, 41, 46, 43, 46, 152, 161, 86, 86, 37, 39, 41, 46, 43, 46, 152, 161, 86, 86, 12, 12, 152, 161, 86, 152, 161, 86, 152, 161, 86, 128, 55, 130, 55, 130, 126, 37, 41, 152, 161, 86, 43, 46, 46, 46, 46, 61, 153, 152, 161, 117, 157, 164, 86, 86, 117, 157, 164, 86, 86, 117, 152, 164, 86, 86, 12, 96, 117, 8, 1, 152, 161, 86, 8, 1, 152, 161, 86, 8, 1, 152, 161, 86, 117, 152, 161, 86, 152, 161, 86, 152, 161, 86, 117, 117, 117, 126, 128, 123, 124, 117, 117, 126, 120, 123, 124, 126, 120, 128, 123, 124, 117, 43, 46, 52, 52, 52, 44, 43, 152, 161]"
LCH_708,"[3, 2]"
LCH_709,"[126, 120, 123, 124, 44, 46, 46, 46, 46, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 152, 161, 152, 161, 46, 46]"
LCH_710,"[126, 120, 123, 124, 44, 46, 46, 46, 46, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 152, 161, 152, 161, 46, 46]"
LCH_711,"[113, 113, 46, 46, 114, 117, 43, 46, 46, 46, 114]"
LCH_712,"[152, 161, 152, 161, 110, 110, 110, 113, 113, 46, 113, 113, 46, 52, 46, 152, 161, 152, 161, 46, 46, 114]"
LCH_713,"[113, 113, 46, 46, 114, 117, 43, 46, 46, 46, 114]"
LCH_714,"[113, 113, 46, 46, 114, 117, 43, 46, 46, 46, 114]"
LCH_715,"[128, 55, 130, 55, 130, 126, 123, 124, 43, 46, 52, 46, 152, 161, 152, 161, 46, 46, 120, 43, 44, 46, 46, 46, 152, 161, 86, 88, 128, 55, 130, 55, 130, 126, 37, 39, 41, 46, 58, 60, 123, 124, 43, 46, 52, 46, 152, 161, 152, 161, 46, 46, 152, 161, 46, 46, 120, 152, 161, 86, 88]"
LCH_716,"[128, 55, 130, 55, 130, 126, 123, 124, 43, 46, 52, 46, 152, 161, 152, 161, 46, 46, 120, 43, 44, 46, 46, 46, 152, 161, 86, 88, 128, 55, 130, 55, 130, 126, 37, 39, 41, 46, 58, 60, 123, 124, 43, 46, 52, 46, 152, 161, 152, 161, 46, 46, 152, 161, 46, 46, 120, 152, 161, 86, 88]"
LCH_717,"[43, 46, 46, 44, 46, 44, 46, 46, 44, 46, 46, 44, 46, 46]"
LCH_718,"[43, 46, 46, 113, 53]"
LCH_719,"[117, 119, 119, 113, 113, 45, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 46, 46, 117, 119, 119, 113, 113, 45, 46, 46, 113, 79, 46, 46, 46, 113, 79, 46, 113, 79, 46, 46]"
LCH_720,"[117, 119, 119, 113, 113, 45, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 46, 46, 117, 119, 119, 113, 113, 45, 46, 46, 113, 79, 46, 46, 46, 113, 79, 46, 113, 79, 46, 46]"
LCH_721,"[117, 119, 119, 113, 113, 45, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 46, 46, 117, 119, 119, 113, 113, 45, 46, 46, 113, 79, 46, 46, 46, 113, 79, 46, 113, 79, 46, 46]"
LCH_722,"[117, 119, 119, 113, 113, 45, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 46, 46, 117, 119, 119, 113, 113, 45, 46, 46, 113, 79, 46, 46, 46, 113, 79, 46, 113, 79, 46, 46]"
LCH_723,"[117, 119, 119, 113, 113, 45, 46, 46, 113, 79, 46, 46, 46, 113, 79, 46, 113, 79, 46, 46, 46, 113, 79, 46, 113, 46, 46, 113, 46, 113, 79, 46, 46, 110, 43, 46, 114, 43, 46]"
LCH_724,"[117, 119, 119, 113, 113, 45, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 79, 46, 46, 113, 46, 113, 46, 46, 117, 119, 119, 113, 113, 45, 46, 46, 113, 79, 46, 46, 46, 113, 79, 46, 113, 79, 46, 46]"
LCH_725,"[117, 119, 119, 113, 113, 45, 46, 46, 113, 79, 46, 46, 46, 113, 79, 46, 113, 79, 46, 46, 46, 113, 79, 46, 113, 46, 46, 113, 46, 113, 79, 46, 46, 110, 43, 46, 114, 43, 46]"
LCH_726,"[117, 113, 113, 45, 52, 46, 46, 46, 114, 113, 46, 46, 53, 113, 46, 110, 113, 113, 45, 52, 46, 46, 46, 114, 113, 46, 46, 53, 113, 113, 45, 52, 46, 46, 46, 114, 113, 46, 46, 53, 110, 113, 113, 45, 52, 46, 46, 46, 114, 113, 46, 46, 53, 113, 113, 45, 52, 46, 46, 46, 114, 43, 46, 113, 46, 46, 53]"
LCH_727,"[117, 44, 46, 46]"
LCH_728,"[123, 133, 135, 54]"
LCH_729,"[117, 44, 46, 46]"
LCH_730,"[123, 133, 135, 54]"
LCH_731,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 45]"
LCH_732,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 45, 45, 86, 86, 88]"
LCH_733,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 45]"
LCH_734,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45]"
LCH_735,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45]"
LCH_736,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 46, 45]"
LCH_737,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 45, 45, 86, 86, 88, 117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37]"
LCH_738,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 46, 45]"
LCH_739,"[123, 124, 43, 50, 46]"
LCH_740,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 45, 45, 86, 86, 88, 117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37]"
LCH_741,"[117, 117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 46, 45, 45, 45]"
LCH_742,"[117, 117, 117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 46, 45, 45, 45]"
LCH_743,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 45]"
LCH_744,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 45, 45, 86, 86, 88]"
LCH_745,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 45]"
LCH_746,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45]"
LCH_747,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45]"
LCH_748,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 46, 45]"
LCH_749,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 45, 45, 86, 86, 88, 117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37]"
LCH_750,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 46, 45]"
LCH_751,"[123, 124, 43, 50, 46]"
LCH_752,"[117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 45, 45, 45, 44, 45, 45, 86, 86, 88, 117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37]"
LCH_753,"[117, 117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 46, 45, 45, 45]"
LCH_754,"[117, 117, 117, 117, 55, 130, 55, 130, 126, 43, 46, 152, 161, 152, 161, 37, 39, 39, 41, 45, 57, 59, 45, 152, 161, 46, 46, 45, 45, 45]"
LCH_755,"[14, 14, 96, 117, 128, 123, 132, 133, 134, 117, 117, 44, 46, 46, 46, 46, 3, 1, 8, 1, 153, 157, 161, 153, 157, 161, 152, 161, 21, 152, 161, 86, 91, 14, 14, 96, 152, 161, 86, 89]"
LCH_756,"[96, 14, 126, 120, 126, 120, 123, 124, 117, 128, 123, 132, 133, 134, 117, 117, 123, 124, 117, 44, 46, 46, 46, 46, 152, 161, 152, 161, 46, 46, 44, 152, 161, 21, 96, 96, 152, 161, 86, 88]"
LCH_757,"[96, 117, 128, 123, 132, 133, 133, 134, 123, 124, 152, 161, 86, 88, 96, 117, 152, 161, 86, 91, 96, 12, 96, 96, 12, 12, 123, 124, 117, 128, 123, 132, 133, 133, 134, 123, 124, 152, 161, 86, 88, 117, 96, 12, 96, 96, 12, 12, 152, 161, 86, 91, 123, 124, 96, 12, 12, 117, 152, 161, 86, 88, 96, 12, 12, 123, 124, 152, 161, 86, 91]"
LCH_758,"[126, 126, 120, 43, 46, 46, 46, 120, 55, 130, 117, 152, 161, 152, 161, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 43, 46, 46, 46, 44, 152, 161, 114, 113, 114, 113, 161, 46, 46, 46, 152, 161, 114, 113, 114, 113, 161, 46, 46, 46, 120, 55, 130, 117, 152, 161, 152, 161, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 86, 88, 117, 117, 117, 126]"
LCH_759,"[43, 46, 46, 46, 46, 43, 46, 46, 46, 46, 43, 46, 46, 43, 46, 46, 46, 46, 120, 55, 130, 117, 152, 161, 152, 161, 86, 88, 86, 88, 86, 88, 152, 161, 152, 161, 152, 161, 46, 86, 88, 86, 88]"
LCH_760,"[117, 126, 120, 126, 120, 126, 120, 126, 120, 43, 46, 46, 44, 44, 45, 46, 46, 46, 120, 55, 130, 117, 152, 161, 152, 161, 152, 161, 46, 86, 88, 86, 88]"
LCH_761,"[64, 126, 120, 126, 120, 117, 123, 124, 117, 123, 124, 117, 43, 46, 46, 152, 161, 152, 161, 152, 161, 46, 46, 46, 123, 133, 134, 64, 64, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 46, 152, 161, 21, 21, 96, 152, 161, 86, 88, 120, 55, 130, 117, 96, 152, 161, 86, 88, 86, 88, 43, 46, 46, 96, 152, 161, 86, 88]"
LCH_762,"[64, 126, 120, 126, 120, 117, 123, 124, 117, 123, 124, 117, 43, 46, 46, 152, 161, 152, 161, 152, 161, 46, 46, 46, 123, 133, 134, 64, 64, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 46, 152, 161, 21, 21, 96, 152, 161, 86, 88, 120, 55, 130, 117, 96, 152, 161, 86, 88, 86, 88, 43, 46, 46, 96, 152, 161, 86, 88]"
LCH_763,"[64, 126, 120, 126, 120, 117, 123, 124, 117, 123, 124, 117, 43, 46, 46, 152, 161, 152, 161, 152, 161, 46, 46, 46, 123, 133, 134, 64, 64, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 46, 152, 161, 21, 21, 96, 152, 161, 86, 88, 120, 55, 130, 117, 96, 152, 161, 86, 88, 86, 88, 43, 46, 46, 96, 152, 161, 86, 88]"
